Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2021-04-26 07:15:44,"A Day",1h 12m,"Strict Military Press (Barbell)",1,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Strict Military Press (Barbell)",2,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Strict Military Press (Barbell)",3,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Strict Military Press (Barbell)",4,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Strict Military Press (Barbell)",5,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bent Over Row (Dumbbell)",1,55.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bent Over Row (Dumbbell)",2,70.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bent Over Row (Dumbbell)",3,70.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bent Over Row (Dumbbell)",4,70.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bent Over Row (Dumbbell)",5,70.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bicep Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bicep Curl (Dumbbell)",2,40.0,5.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bicep Curl (Dumbbell)",3,30.0,3.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Bicep Curl (Dumbbell)",4,30.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Triceps Extension",1,35.0,4.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Triceps Extension",2,30.0,4.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Triceps Extension",3,30.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Triceps Extension",4,30.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Leg Extension (Machine)",1,50.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Leg Extension (Machine)",2,50.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Leg Extension (Machine)",3,50.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Seated Calf Raise (Machine)",1,75.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Seated Calf Raise (Machine)",2,75.0,8.0,0,0.0,
2021-04-26 07:15:44,"A Day",1h 12m,"Seated Calf Raise (Machine)",3,75.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Squat (Barbell)",1,105.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Squat (Barbell)",2,125.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Squat (Barbell)",3,115.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Squat (Barbell)",4,115.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Squat (Barbell)",5,115.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bent Over Row (Dumbbell)",1,70.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bent Over Row (Dumbbell)",2,70.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bent Over Row (Dumbbell)",3,70.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bent Over Row (Dumbbell)",4,70.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bent Over Row (Dumbbell)",5,70.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bicep Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bicep Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bicep Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Triceps Extension",1,30.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Triceps Extension",3,30.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Calf Raise (Machine)",1,90.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Calf Raise (Machine)",2,90.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Calf Raise (Machine)",3,90.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Leg Curl (Machine)",1,75.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Leg Curl (Machine)",2,75.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Seated Leg Curl (Machine)",3,75.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bench Press (Dumbbell)",1,60.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bench Press (Dumbbell)",2,60.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bench Press (Dumbbell)",3,60.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bench Press (Dumbbell)",4,60.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Bench Press (Dumbbell)",5,60.0,5.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Chest Fly",1,40.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Chest Fly",2,45.0,8.0,0,0.0,
2021-04-28 19:06:13,"A Day",1h 8m,"Chest Fly",3,45.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Squat (Barbell)",1,105.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Squat (Barbell)",2,115.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Squat (Barbell)",3,115.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Squat (Barbell)",4,125.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Squat (Barbell)",5,125.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bench Press (Barbell)",1,75.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bench Press (Barbell)",2,75.0,4.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bench Press (Barbell)",3,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bench Press (Barbell)",4,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bench Press (Barbell)",5,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Strict Military Press (Barbell)",1,40.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Strict Military Press (Barbell)",2,40.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Strict Military Press (Barbell)",3,40.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Strict Military Press (Barbell)",4,40.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Strict Military Press (Barbell)",5,40.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bent Over Row (Dumbbell)",1,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bent Over Row (Dumbbell)",2,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bent Over Row (Dumbbell)",3,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bent Over Row (Dumbbell)",4,85.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bent Over Row (Dumbbell)",5,70.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bicep Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bicep Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Bicep Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Triceps Extension",1,35.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Triceps Extension",3,35.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Leg Extension (Machine)",1,50.0,5.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Leg Extension (Machine)",2,70.0,3.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Leg Extension (Machine)",3,70.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Leg Extension (Machine)",4,70.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Seated Calf Raise (Machine)",1,95.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Seated Calf Raise (Machine)",2,95.0,8.0,0,0.0,
2021-05-05 19:08:59,"A Day",1h 2m,"Seated Calf Raise (Machine)",3,95.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Squat (Barbell)",1,115.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Squat (Barbell)",2,115.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Squat (Barbell)",3,115.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Squat (Barbell)",4,115.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Squat (Barbell)",5,115.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bench Press (Barbell)",1,75.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bench Press (Barbell)",2,75.0,4.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bench Press (Barbell)",3,70.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bench Press (Barbell)",4,70.0,5.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bench Press (Barbell)",5,70.0,3.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bicep Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bicep Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Bicep Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Triceps Extension",1,35.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Triceps Extension",3,35.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Leg Extension (Machine)",1,70.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Leg Extension (Machine)",2,70.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Leg Extension (Machine)",3,70.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Seated Calf Raise (Machine)",1,95.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Seated Calf Raise (Machine)",2,95.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Seated Calf Raise (Machine)",3,95.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Chest Fly",1,50.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Chest Fly",2,50.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Chest Fly",3,50.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Lat Pulldown (Machine)",1,40.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Lat Pulldown (Machine)",2,55.0,8.0,0,0.0,
2021-05-17 07:20:22,"A Day",1h 7m,"Lat Pulldown (Machine)",3,55.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Squat (Barbell)",1,125.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Squat (Barbell)",2,125.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Squat (Barbell)",3,115.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Squat (Barbell)",4,115.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Squat (Barbell)",5,115.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bench Press (Dumbbell)",1,60.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bench Press (Dumbbell)",2,60.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bench Press (Dumbbell)",3,60.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bench Press (Dumbbell)",4,60.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bench Press (Dumbbell)",5,70.0,3.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bicep Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bicep Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bicep Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Triceps Extension",1,30.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Triceps Extension",3,35.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bent Over Row (Dumbbell)",1,70.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bent Over Row (Dumbbell)",2,70.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bent Over Row (Dumbbell)",3,70.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Bent Over Row (Dumbbell)",4,70.0,3.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Seated Overhead Press (Dumbbell)",1,50.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Seated Overhead Press (Dumbbell)",2,40.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Seated Overhead Press (Dumbbell)",3,40.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Seated Overhead Press (Dumbbell)",4,40.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Seated Overhead Press (Dumbbell)",5,40.0,5.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Chest Fly",1,50.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Chest Fly",2,50.0,8.0,0,0.0,
2021-05-19 19:03:13,"B Day",54m,"Chest Fly",3,50.0,8.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Squat (Barbell)",1,115.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Squat (Barbell)",2,125.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Squat (Barbell)",3,125.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Squat (Barbell)",4,135.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Squat (Barbell)",5,135.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Bench Press (Barbell)",1,75.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Bench Press (Barbell)",2,75.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Bench Press (Barbell)",3,75.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Bench Press (Barbell)",4,75.0,4.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Bench Press (Barbell)",5,70.0,5.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Lat Pulldown (Machine)",1,55.0,8.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Lat Pulldown (Machine)",2,55.0,8.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Lat Pulldown (Machine)",3,55.0,8.0,0,0.0,
2021-05-22 09:16:47,"A Day",1h 13m,"Iso-Lateral Row (Machine)",1,70.0,5.0,0,0.0,
